rider_id,date,location,rides,on_time_rides,cancelled_rides,missed_rides,distance_km,overhead_distance_km,earnings,peak_bonus,waiting_earnings,fuel_cost,idle_minutes,work_hours,customer_rating,avg_speed_kmph,network_downtime
R636VZ,2025-07-12,Bangaluru,24,18,1,0,95.79,21.66,1122.32,120,23.18,277.42,46,7.32,4.67,25.39,9
R636VZ,2025-07-13,Bangaluru,,,,,,,,,,,,,,,
R636VZ,2025-07-14,Bangaluru,8,6,3,1,41.36,6.19,400.33,0,7.89,112.3,92,4.23,4.89,23.22,0
R636VZ,2025-07-15,Bangaluru,16,12,3,0,68.86,2.06,634.35,100,12.24,167.51,40,5.07,4.16,20.81,8
R636VZ,2025-07-16,Bangaluru,15,12,1,1,70.29,5.87,703.48,80,21.8,179.88,38,5.61,4.57,21.61,5
R636VZ,2025-07-17,Bangaluru,16,13,1,1,70.16,7.33,782.98,100,24.28,183.02,53,5.51,4.68,25.56,10
R636VZ,2025-07-18,Bangaluru,18,14,1,0,75.41,15.3,786.64,100,27.42,214.27,58,6.72,4.6,22.8,0
R636VZ,2025-07-19,Bangaluru,,,,,,,,,,,,,,,
R636VZ,2025-07-20,Bangaluru,16,10,2,0,68.84,11.08,643.93,100,16.65,188.76,25,4.77,4.09,27.29,7
R636VZ,2025-07-21,Bangaluru,10,7,2,0,46.1,2.17,511.04,80,13.16,114.02,30,3.36,4.71,26.8,0
R636VZ,2025-07-22,Bangaluru,16,12,2,2,68.64,9.04,744.61,100,12.24,183.48,43,4.66,4.53,25.22,2
R636VZ,2025-07-23,Bangaluru,13,10,3,2,63.89,12.8,552.13,80,16.97,181.14,32,4.23,4.44,29.61,9
R636VZ,2025-07-24,Bangaluru,9,6,3,2,41.83,3.85,398.28,0,5.98,107.88,91,4.23,4.37,21.0,4
R636VZ,2025-07-25,Bangaluru,,,,,,,,,,,,,,,
R636VZ,2025-07-26,Bangaluru,12,9,2,0,52.15,11.63,589.46,80,17.41,150.65,41,4.32,4.39,25.64,9
R636VZ,2025-07-27,Bangaluru,28,23,2,3,99.18,22.52,1067.1,120,32.84,287.45,47,9.52,4.62,20.92,0
R636VZ,2025-07-28,Bangaluru,15,10,1,2,72.65,13.44,747.09,80,12.21,203.33,55,5.53,4.33,24.35,4
R636VZ,2025-07-29,Bangaluru,12,10,3,2,58.92,6.13,712.29,80,13.99,153.63,53,4.8,4.77,22.38,8
R636VZ,2025-07-30,Bangaluru,19,16,3,2,82.01,15.72,756.83,100,18.36,230.84,36,6.25,4.65,22.13,3
R636VZ,2025-07-31,Bangaluru,,,,,,,,,,,,,,,
R636VZ,2025-08-01,Bangaluru,14,12,2,1,56.45,8.97,579.67,80,20.26,154.52,34,4.99,4.42,22.18,3
R636VZ,2025-08-02,Bangaluru,25,22,0,0,100.2,1.54,1128.71,120,19.27,240.3,32,6.94,4.43,20.0,2
R636VZ,2025-08-03,Bangaluru,28,18,1,0,111.14,26.71,1105.98,120,30.67,325.59,44,7.9,4.08,26.74,5
R636VZ,2025-08-04,Bangaluru,10,6,3,1,43.49,0.9,417.33,80,7.14,104.83,58,3.66,4.02,20.96,10
R636VZ,2025-08-05,Bangaluru,15,12,1,0,65.99,6.96,585.25,80,23.12,172.31,33,4.94,4.75,27.51,4
R636VZ,2025-08-06,Bangaluru,,,,,,,,,,,,,,,
R636VZ,2025-08-07,Bangaluru,18,14,1,1,80.37,6.69,790.7,100,12.66,205.65,26,5.01,4.57,25.5,2
R636VZ,2025-08-08,Bangaluru,19,16,0,0,79.96,7.23,720.81,100,16.9,205.93,38,5.23,4.59,26.19,3
R636VZ,2025-08-09,Bangaluru,28,17,2,1,108.57,29.22,1246.12,120,24.71,325.45,34,7.96,4.17,24.73,5
R636VZ,2025-08-10,Bangaluru,22,19,1,2,86.23,21.69,840.05,120,24.87,254.9,35,6.24,4.76,29.15,6
R636VZ,2025-08-11,Bangaluru,16,12,3,0,66.76,15.15,718.61,100,21.03,193.46,55,6.76,4.69,20.18,6
R636VZ,2025-08-12,Bangaluru,,,,,,,,,,,,,,,
R636VZ,2025-08-13,Bangaluru,16,11,1,1,72.25,11.91,669.65,100,12.98,198.79,52,5.9,4.02,20.89,1
R636VZ,2025-08-14,Bangaluru,15,12,3,2,65.81,10.44,636.03,80,8.53,180.09,70,4.89,4.53,25.77,7
R636VZ,2025-08-15,Bangaluru,16,12,0,2,72.93,11.03,683.57,100,14.37,198.3,53,4.83,4.76,29.02,4
R636VZ,2025-08-16,Bangaluru,24,16,2,1,85.74,7.38,914.42,120,26.49,219.95,26,6.32,4.28,24.04,2
R636VZ,2025-08-17,Bangaluru,17,14,0,3,70.02,14.6,690.19,100,22.52,199.87,29,5.7,4.86,22.56,7
R636VZ,2025-08-18,Bangaluru,8,7,1,0,39.09,6.71,357.11,0,14.03,108.18,80,4.03,4.8,25.09,6
R636VZ,2025-08-19,Bangaluru,,,,,,,,,,,,,,,
R636VZ,2025-08-20,Bangaluru,15,9,2,2,67.22,5.38,630.64,80,16.49,171.47,65,5.23,4.36,24.15,3
R636VZ,2025-08-21,Bangaluru,8,5,1,0,38.83,7.17,403.69,0,7.31,108.65,72,3.76,4.04,24.16,3
R636VZ,2025-08-22,Bangaluru,18,11,3,0,73.82,14.77,744.2,100,28.31,209.26,57,6.65,4.36,22.8,6
R636VZ,2025-08-23,Bangaluru,20,15,2,2,89.99,21.28,929.52,100,21.79,262.81,51,8.0,4.34,21.26,4
R636VZ,2025-08-24,Bangaluru,22,16,1,1,80.09,12.39,847.28,120,26.76,218.43,30,5.96,4.13,25.9,4
R636VZ,2025-08-25,Bangaluru,,,,,,,,,,,,,,,
R636VZ,2025-08-26,Bangaluru,9,7,0,1,47.7,7.77,428.81,0,12.23,131.02,89,4.55,4.6,24.07,3
R636VZ,2025-08-27,Bangaluru,27,24,0,2,99.36,17.09,1063.36,120,36.72,275.04,39,7.73,4.69,24.82,7
R636VZ,2025-08-28,Bangaluru,10,8,3,0,46.15,7.94,392.19,80,17.67,127.74,38,4.08,4.59,22.79,5
R636VZ,2025-08-29,Bangaluru,10,7,1,1,43.7,9.71,381.07,80,9.66,126.16,36,4.01,4.22,20.46,5
R636VZ,2025-08-30,Bangaluru,27,18,1,2,103.23,7.59,1148.93,120,25.66,261.75,46,7.02,4.2,26.82,10
R636VZ,2025-08-31,Bangaluru,17,14,1,1,74.92,10.68,728.18,100,13.44,202.2,48,4.96,4.61,25.97,3
R177VM,2025-07-01,Mumbai,13,10,2,0,54.26,6.84,488.8,80,17.28,165.1,52,4.19,4.43,27.15,2
R177VM,2025-07-02,Mumbai,20,17,2,2,87.46,2.64,896.58,100,23.63,243.48,43,6.11,4.81,22.97,3
R177VM,2025-07-03,Mumbai,8,5,0,1,40.24,8.34,401.68,0,10.52,131.26,85,3.72,4.17,29.42,1
R177VM,2025-07-04,Mumbai,8,7,1,2,36.26,5.12,364.52,0,6.61,111.81,89,4.01,4.69,20.84,3
R177VM,2025-07-05,Mumbai,21,17,1,1,83.25,11.66,984.36,120,14.56,256.46,47,5.62,4.6,26.22,2
R177VM,2025-07-06,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-07-07,Mumbai,12,7,2,0,63.15,13.36,708.62,80,9.85,206.77,43,4.21,4.2,26.68,1
R177VM,2025-07-08,Mumbai,15,11,2,2,68.82,6.56,829.43,80,9.34,203.7,56,4.92,4.44,23.42,0
R177VM,2025-07-09,Mumbai,15,11,2,1,66.5,10.97,589.55,80,13.97,209.34,67,5.35,4.13,24.41,5
R177VM,2025-07-10,Mumbai,11,8,1,0,50.62,1.97,540.73,80,13.04,142.11,63,3.97,4.73,25.16,0
R177VM,2025-07-11,Mumbai,18,16,2,1,71.5,11.68,717.1,100,26.62,224.78,25,5.79,4.88,22.49,4
R177VM,2025-07-12,Mumbai,27,17,0,1,108.76,24.56,965.62,120,26.43,360.28,34,8.78,4.23,22.02,2
R177VM,2025-07-13,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-07-14,Mumbai,12,8,2,2,53.24,6.11,495.21,80,9.44,160.37,61,3.8,4.3,28.85,3
R177VM,2025-07-15,Mumbai,10,7,3,0,46.82,1.51,519.43,80,6.93,130.6,32,2.96,4.05,26.64,2
R177VM,2025-07-16,Mumbai,20,15,0,1,84.11,23.79,1027.46,100,25.53,291.58,40,6.8,4.52,25.94,3
R177VM,2025-07-17,Mumbai,17,13,0,1,74.9,17.29,731.07,100,15.1,249.14,43,5.78,4.63,23.93,0
R177VM,2025-07-18,Mumbai,8,6,2,1,38.09,9.58,346.88,0,6.75,128.84,55,3.68,4.34,21.46,3
R177VM,2025-07-19,Mumbai,18,13,0,2,77.66,5.09,830.6,100,13.42,223.61,42,5.04,4.5,26.12,2
R177VM,2025-07-20,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-07-21,Mumbai,18,12,1,1,78.32,14.78,984.59,100,14.52,251.6,35,4.97,4.3,27.6,1
R177VM,2025-07-22,Mumbai,20,14,0,0,90.42,2.74,934.23,100,28.59,251.76,30,6.98,4.14,21.45,1
R177VM,2025-07-23,Mumbai,11,7,3,2,49.19,12.64,430.87,80,18.11,167.07,48,4.8,4.03,21.22,1
R177VM,2025-07-24,Mumbai,17,12,3,0,73.94,12.64,745.97,100,18.28,233.97,41,5.31,4.36,26.67,5
R177VM,2025-07-25,Mumbai,17,11,3,2,71.17,4.49,677.03,100,18.51,204.47,54,5.0,4.28,28.53,0
R177VM,2025-07-26,Mumbai,28,22,2,0,116.8,14.65,1174.1,120,39.12,355.23,50,9.39,4.79,22.08,2
R177VM,2025-07-27,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-07-28,Mumbai,20,15,1,1,82.94,15.07,964.0,100,27.26,264.87,47,7.0,4.84,23.82,2
R177VM,2025-07-29,Mumbai,10,7,0,0,43.66,6.4,382.22,80,9.0,135.27,50,3.89,4.84,21.34,1
R177VM,2025-07-30,Mumbai,17,11,2,2,75.03,9.65,686.93,100,14.7,228.82,42,5.06,4.18,26.61,1
R177VM,2025-07-31,Mumbai,12,11,1,2,55.84,1.85,561.88,80,8.65,155.89,51,4.17,4.72,21.32,4
R177VM,2025-08-01,Mumbai,16,11,1,2,68.79,2.63,609.34,100,24.98,192.99,36,4.95,4.25,25.87,0
R177VM,2025-08-02,Mumbai,22,14,0,1,82.81,1.76,818.98,120,21.2,228.53,37,5.93,4.2,21.63,2
R177VM,2025-08-03,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-08-04,Mumbai,12,9,3,1,52.25,14.0,493.25,80,8.49,179.05,45,4.24,4.85,24.03,1
R177VM,2025-08-05,Mumbai,16,12,2,1,62.45,11.81,686.6,100,19.95,200.67,52,5.37,4.33,23.17,0
R177VM,2025-08-06,Mumbai,8,5,2,0,36.69,3.32,371.63,0,13.12,108.1,93,3.92,4.1,25.41,3
R177VM,2025-08-07,Mumbai,12,9,0,1,51.62,0.97,445.67,80,13.99,142.12,65,4.19,4.51,25.22,1
R177VM,2025-08-08,Mumbai,16,12,3,2,71.08,19.2,743.53,100,19.52,243.94,36,6.18,4.46,20.76,1
R177VM,2025-08-09,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-08-10,Mumbai,20,14,0,2,90.16,4.61,912.33,100,27.92,256.11,39,6.02,4.71,28.81,1
R177VM,2025-08-11,Mumbai,17,13,3,1,71.35,13.36,668.59,100,19.84,228.9,46,5.64,4.21,22.93,3
R177VM,2025-08-12,Mumbai,18,11,3,1,80.94,17.38,805.41,100,10.93,265.69,55,6.41,4.33,21.79,2
R177VM,2025-08-13,Mumbai,20,15,0,2,81.64,14.21,883.61,100,30.09,259.01,53,7.12,4.36,22.52,3
R177VM,2025-08-14,Mumbai,16,11,3,0,61.04,9.43,529.31,100,16.42,190.42,26,4.4,4.26,26.57,4
R177VM,2025-08-15,Mumbai,27,20,2,1,103.66,26.35,1054.23,120,43.6,351.31,41,9.4,4.44,22.28,4
R177VM,2025-08-16,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-08-17,Mumbai,28,25,2,0,101.15,30.64,997.3,120,25.18,356.15,42,7.33,4.8,27.21,2
R177VM,2025-08-18,Mumbai,10,7,3,2,48.01,3.03,435.29,80,13.76,137.93,32,3.98,4.04,21.52,4
R177VM,2025-08-19,Mumbai,13,9,1,1,63.85,4.5,625.99,80,17.99,184.72,69,5.09,4.35,24.74,2
R177VM,2025-08-20,Mumbai,17,12,2,1,70.58,6.54,714.74,100,22.25,208.4,33,5.31,4.41,24.43,5
R177VM,2025-08-21,Mumbai,11,9,2,2,45.89,9.77,465.16,80,14.92,150.4,55,4.33,4.5,22.94,2
R177VM,2025-08-22,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-08-23,Mumbai,28,17,0,0,101.64,10.86,856.46,120,21.84,304.02,32,6.96,4.23,24.76,0
R177VM,2025-08-24,Mumbai,28,17,0,0,106.16,10.5,1179.83,120,33.72,315.23,28,7.55,4.29,26.55,1
R177VM,2025-08-25,Mumbai,10,7,0,2,43.56,6.0,349.33,80,19.51,133.93,43,3.6,4.7,28.88,2
R177VM,2025-08-26,Mumbai,15,12,2,1,69.93,3.35,649.99,80,26.54,198.03,67,5.46,4.75,27.52,3
R177VM,2025-08-27,Mumbai,18,11,0,3,76.03,18.1,786.7,100,25.54,254.37,47,5.58,4.0,29.43,2
R177VM,2025-08-28,Mumbai,15,13,2,0,70.22,5.22,736.7,80,10.09,203.87,32,5.04,4.78,20.45,4
R177VM,2025-08-29,Mumbai,,,,,,,,,,,,,,,
R177VM,2025-08-30,Mumbai,27,21,1,0,99.76,6.1,953.38,120,30.17,286.06,33,7.51,4.48,24.11,0
R177VM,2025-08-31,Mumbai,28,17,0,2,102.12,10.11,1031.68,120,38.49,303.26,39,8.78,4.03,20.97,3
R709RG,2025-07-01,Chennai,14,12,3,1,61.55,12.25,708.62,80,18.63,139.37,49,5.02,4.79,26.09,3
R709RG,2025-07-02,Chennai,7,5,2,0,31.65,2.1,307.7,0,7.32,63.74,56,2.84,4.15,26.97,3
R709RG,2025-07-03,Chennai,7,6,0,0,35.12,6.08,311.72,0,6.81,77.81,62,2.86,4.44,29.84,4
R709RG,2025-07-04,Chennai,15,11,3,0,70.09,3.62,637.83,80,23.85,139.22,50,5.04,4.13,27.02,5
R709RG,2025-07-05,Chennai,22,19,0,2,79.05,22.65,673.11,120,27.39,192.08,43,6.18,4.72,28.15,3
R709RG,2025-07-06,Chennai,,,,,,,,,,,,,,,
R709RG,2025-07-07,Chennai,8,5,2,1,37.91,6.6,346.24,0,9.72,84.06,44,3.46,4.07,20.9,1
R709RG,2025-07-08,Chennai,7,5,3,2,35.69,4.51,390.44,0,11.42,75.93,96,3.87,4.6,25.65,3
R709RG,2025-07-09,Chennai,10,8,2,2,45.01,8.15,479.03,80,12.23,100.4,69,4.07,4.57,24.32,4
R709RG,2025-07-10,Chennai,14,12,2,2,64.66,13.21,618.47,80,16.01,147.07,66,5.94,4.74,23.03,2
R709RG,2025-07-11,Chennai,8,6,1,2,40.06,9.5,436.39,0,5.87,93.61,82,3.54,4.73,28.8,1
R709RG,2025-07-12,Chennai,15,10,1,2,67.59,15.23,737.98,80,21.91,156.41,70,6.66,4.01,21.8,5
R709RG,2025-07-13,Chennai,,,,,,,,,,,,,,,
R709RG,2025-07-14,Chennai,13,12,2,2,59.51,9.86,522.82,80,13.43,131.01,60,5.32,4.87,20.29,3
R709RG,2025-07-15,Chennai,13,10,1,0,58.38,11.23,532.22,80,14.83,131.47,41,4.24,4.2,28.9,5
R709RG,2025-07-16,Chennai,10,7,0,0,48.32,3.87,407.72,80,10.74,98.58,65,4.52,4.73,21.32,5
R709RG,2025-07-17,Chennai,10,8,2,0,43.5,6.16,426.4,80,15.13,93.79,59,4.19,4.43,22.53,3
R709RG,2025-07-18,Chennai,9,6,0,2,43.61,5.91,349.03,0,8.47,93.52,87,4.02,4.13,24.04,3
R709RG,2025-07-19,Chennai,,,,,,,,,,,,,,,
R709RG,2025-07-20,Chennai,25,20,0,1,92.62,18.22,1036.46,120,19.01,209.35,28,6.02,4.55,26.69,4
R709RG,2025-07-21,Chennai,9,6,1,1,45.76,4.72,434.84,0,14.13,95.33,81,4.31,4.18,25.75,0
R709RG,2025-07-22,Chennai,12,9,0,0,54.76,0.84,579.94,80,15.81,105.01,55,4.33,4.29,26.69,4
R709RG,2025-07-23,Chennai,13,8,3,2,57.21,11.54,537.53,80,16.76,129.85,60,4.62,4.17,26.7,3
R709RG,2025-07-24,Chennai,12,11,0,2,52.32,7.15,559.0,80,19.7,112.32,52,4.5,4.51,26.65,2
R709RG,2025-07-25,Chennai,,,,,,,,,,,,,,,
R709RG,2025-07-26,Chennai,10,8,0,1,44.85,4.68,490.08,80,15.56,93.55,56,4.33,4.79,20.74,0
R709RG,2025-07-27,Chennai,16,11,1,0,68.66,15.07,599.51,100,11.85,158.12,42,5.3,4.4,22.9,4
R709RG,2025-07-28,Chennai,14,8,0,2,67.02,3.14,641.91,80,16.49,132.51,61,5.36,4.16,24.71,5
R709RG,2025-07-29,Chennai,16,13,1,0,63.95,9.21,573.62,100,12.47,138.17,44,4.4,4.81,25.68,0
R709RG,2025-07-30,Chennai,14,8,0,0,60.82,1.67,594.59,80,25.64,118.03,35,4.54,4.15,26.23,5
R709RG,2025-07-31,Chennai,15,11,3,2,63.72,10.83,555.54,80,15.99,140.81,60,4.93,4.18,26.63,0
R709RG,2025-08-01,Chennai,,,,,,,,,,,,,,,
R709RG,2025-08-02,Chennai,10,8,2,1,47.45,4.18,518.19,80,11.97,97.5,70,4.1,4.83,25.86,0
R709RG,2025-08-03,Chennai,24,17,1,2,84.71,17.17,775.51,120,38.51,192.42,34,6.64,4.08,29.14,2
R709RG,2025-08-04,Chennai,14,10,3,0,66.28,5.27,684.21,80,24.99,135.12,39,4.98,4.01,25.47,0
R709RG,2025-08-05,Chennai,13,9,0,0,60.27,9.03,505.32,80,19.8,130.89,59,5.43,4.13,23.32,5
R709RG,2025-08-06,Chennai,16,12,3,1,60.86,1.74,601.24,100,12.01,118.23,32,4.03,4.66,25.14,3
R709RG,2025-08-07,Chennai,,,,,,,,,,,,,,,
R709RG,2025-08-08,Chennai,10,8,0,0,45.45,2.23,337.97,80,13.17,90.04,47,3.61,4.75,27.98,2
R709RG,2025-08-09,Chennai,25,20,0,2,96.33,27.1,902.22,120,34.82,233.12,47,8.96,4.84,23.36,4
R709RG,2025-08-10,Chennai,18,11,2,3,78.73,6.73,820.54,100,19.52,161.4,56,6.33,4.39,20.94,1
R709RG,2025-08-11,Chennai,12,10,0,1,59.04,3.27,670.53,80,12.93,117.68,34,4.37,4.78,22.37,1
R709RG,2025-08-12,Chennai,11,9,1,2,54.47,4.03,614.15,80,12.18,110.49,65,4.1,4.84,28.92,5
R709RG,2025-08-13,Chennai,9,7,1,0,42.43,10.07,414.36,0,16.6,99.15,67,4.63,4.51,20.96,0
R709RG,2025-08-14,Chennai,,,,,,,,,,,,,,,
R709RG,2025-08-15,Chennai,17,11,2,3,74.13,16.32,805.58,100,17.09,170.84,51,6.71,4.02,20.35,2
R709RG,2025-08-16,Chennai,16,13,2,1,69.22,10.14,626.95,100,18.95,149.89,27,4.39,4.88,29.05,1
R709RG,2025-08-17,Chennai,25,19,2,2,93.37,25.07,770.77,120,25.74,223.69,30,8.43,4.72,20.37,3
R709RG,2025-08-18,Chennai,12,10,1,0,55.21,6.27,614.97,80,10.62,116.13,58,4.25,4.63,24.84,5
R709RG,2025-08-19,Chennai,14,12,1,2,63.55,14.53,539.02,80,25.0,147.48,49,6.16,4.45,20.63,2
R709RG,2025-08-20,Chennai,,,,,,,,,,,,,,,
R709RG,2025-08-21,Chennai,16,13,3,0,67.51,14.41,683.36,100,14.77,154.71,59,4.94,4.46,28.27,3
R709RG,2025-08-22,Chennai,13,12,3,2,57.75,8.89,573.41,80,16.44,125.85,45,4.86,4.53,21.63,3
R709RG,2025-08-23,Chennai,23,21,0,0,91.46,6.53,806.88,120,29.83,185.06,50,7.26,4.51,23.73,1
R709RG,2025-08-24,Chennai,16,11,2,0,66.71,5.93,647.76,100,24.35,137.19,31,5.55,4.24,20.31,2
R709RG,2025-08-25,Chennai,14,11,3,1,66.62,11.01,620.95,80,10.7,146.61,52,4.68,4.4,26.81,0
R709RG,2025-08-26,Chennai,15,10,1,2,67.9,2.99,727.86,80,16.24,133.9,39,5.06,4.21,21.97,1
R709RG,2025-08-27,Chennai,,,,,,,,,,,,,,,
R709RG,2025-08-28,Chennai,11,7,2,0,52.35,8.17,408.63,80,10.42,114.31,51,3.87,4.2,28.84,5
R709RG,2025-08-29,Chennai,11,8,1,1,47.92,2.46,462.32,80,8.36,95.16,48,3.93,4.36,20.94,5
R709RG,2025-08-30,Chennai,19,16,1,1,85.46,2.68,767.86,100,33.95,166.46,59,6.49,4.5,25.64,1
R709RG,2025-08-31,Chennai,28,19,2,3,109.34,14.4,1042.68,120,37.14,233.7,46,7.99,4.04,25.64,0
R303JU,2025-07-01,Chennai,10,7,3,0,44.48,2.4,481.27,80,13.76,95.43,58,4.16,4.58,20.76,5
R303JU,2025-07-02,Chennai,14,10,1,2,63.81,15.27,752.35,80,10.77,161.0,42,4.5,4.06,27.84,4
R303JU,2025-07-03,Chennai,13,11,1,2,55.3,4.0,459.22,80,16.16,120.73,67,4.99,4.7,20.57,5
R303JU,2025-07-04,Chennai,7,5,2,2,29.25,7.52,275.02,0,8.78,74.87,80,3.28,4.19,26.05,5
R303JU,2025-07-05,Chennai,16,13,1,2,62.03,18.85,567.25,100,19.75,164.66,40,5.88,4.45,21.98,4
R303JU,2025-07-06,Chennai,28,17,1,1,101.42,21.74,933.89,120,24.2,250.75,46,8.71,4.25,20.49,2
R303JU,2025-07-07,Chennai,,,,,,,,,,,,,,,
R303JU,2025-07-08,Chennai,13,12,0,0,58.57,12.79,637.15,80,10.66,145.28,32,4.64,4.7,22.25,3
R303JU,2025-07-09,Chennai,12,8,0,0,54.24,4.58,616.13,80,13.38,119.75,55,4.89,4.27,21.24,2
R303JU,2025-07-10,Chennai,15,13,3,1,68.68,1.73,595.42,80,16.99,143.34,50,4.77,4.61,28.21,0
R303JU,2025-07-11,Chennai,14,12,2,0,62.5,16.05,657.06,80,15.29,159.93,64,4.89,4.49,28.34,0
R303JU,2025-07-12,Chennai,17,15,1,0,71.81,4.42,677.59,100,22.37,155.19,42,5.48,4.44,25.07,3
R303JU,2025-07-13,Chennai,14,8,1,3,62.21,12.09,662.71,80,23.87,151.29,36,5.74,4.01,20.32,1
R303JU,2025-07-14,Chennai,,,,,,,,,,,,,,,
R303JU,2025-07-15,Chennai,11,8,2,0,51.1,11.8,455.29,80,15.05,128.05,67,4.17,4.15,29.59,0
R303JU,2025-07-16,Chennai,16,14,3,2,65.87,7.98,557.4,100,19.3,150.35,49,4.66,4.44,28.45,1
R303JU,2025-07-17,Chennai,8,6,2,0,40.3,8.82,414.76,0,5.54,100.01,88,3.93,4.33,24.07,5
R303JU,2025-07-18,Chennai,12,10,3,1,53.98,9.34,476.03,80,15.29,128.91,70,5.25,4.86,22.81,4
R303JU,2025-07-19,Chennai,12,9,2,1,54.38,11.6,569.02,80,14.76,134.34,70,5.77,4.83,20.39,2
R303JU,2025-07-20,Chennai,,,,,,,,,,,,,,,
R303JU,2025-07-21,Chennai,16,12,0,1,69.64,10.62,611.31,100,18.16,163.4,54,5.25,4.83,28.52,4
R303JU,2025-07-22,Chennai,9,6,1,0,41.18,9.73,465.15,0,7.45,103.64,94,3.94,4.5,28.58,0
R303JU,2025-07-23,Chennai,16,12,3,1,68.62,7.84,690.89,100,16.84,155.67,57,4.72,4.12,29.65,1
R303JU,2025-07-24,Chennai,10,8,0,1,47.65,3.79,470.69,80,12.24,104.72,56,4.0,4.44,25.44,1
R303JU,2025-07-25,Chennai,16,10,2,2,61.55,17.62,565.62,100,11.94,161.19,54,5.6,4.08,20.6,4
R303JU,2025-07-26,Chennai,,,,,,,,,,,,,,,
R303JU,2025-07-27,Chennai,24,18,2,2,94.22,14.79,723.56,120,17.6,221.92,46,6.51,4.82,24.64,4
R303JU,2025-07-28,Chennai,15,13,3,0,71.67,3.07,591.33,80,14.86,152.17,55,4.89,4.8,25.41,1
R303JU,2025-07-29,Chennai,7,5,1,1,32.81,4.68,290.36,0,7.71,76.32,55,3.31,4.46,21.91,1
R303JU,2025-07-30,Chennai,13,11,2,0,59.07,8.47,543.94,80,13.0,137.51,61,4.82,4.52,24.06,0
R303JU,2025-07-31,Chennai,8,6,2,1,38.3,4.44,436.65,0,7.23,87.0,95,4.19,4.2,20.91,2
R303JU,2025-08-01,Chennai,,,,,,,,,,,,,,,
R303JU,2025-08-02,Chennai,12,7,2,1,55.82,8.07,513.87,80,11.54,130.07,54,4.77,4.02,21.33,4
R303JU,2025-08-03,Chennai,14,9,1,1,59.16,16.66,495.63,80,13.34,154.35,58,4.43,4.05,29.64,4
R303JU,2025-08-04,Chennai,9,6,1,1,42.82,9.02,397.2,0,12.06,105.53,97,4.67,4.68,25.25,0
R303JU,2025-08-05,Chennai,13,10,1,1,56.26,7.1,464.03,80,14.66,128.99,40,4.38,4.69,23.7,5
R303JU,2025-08-06,Chennai,7,5,2,0,33.58,4.38,287.94,0,5.65,77.27,40,2.41,4.06,27.6,1
R303JU,2025-08-07,Chennai,15,10,1,1,72.08,1.97,708.64,80,16.65,150.76,61,5.69,4.33,22.5,5
R303JU,2025-08-08,Chennai,,,,,,,,,,,,,,,
R303JU,2025-08-09,Chennai,18,12,2,0,71.7,21.13,664.83,100,16.78,189.01,25,5.49,4.09,25.31,3
R303JU,2025-08-10,Chennai,26,22,0,0,103.67,27.8,858.93,120,35.06,267.67,22,8.16,4.57,23.35,0
R303JU,2025-08-11,Chennai,15,11,2,0,68.6,17.12,638.91,80,20.68,174.5,58,6.26,4.29,21.82,2
R303JU,2025-08-12,Chennai,15,10,1,1,70.27,17.6,643.0,80,14.85,178.9,39,5.92,4.02,20.88,5
R303JU,2025-08-13,Chennai,9,7,2,2,43.86,5.27,426.76,0,10.19,100.01,86,4.32,4.43,21.8,5
R303JU,2025-08-14,Chennai,,,,,,,,,,,,,,,
R303JU,2025-08-15,Chennai,23,14,0,2,90.06,25.26,999.92,120,22.71,234.8,36,8.23,4.1,20.4,2
R303JU,2025-08-16,Chennai,27,16,2,3,95.65,6.68,863.19,120,34.49,208.34,36,6.46,4.19,27.68,4
R303JU,2025-08-17,Chennai,25,18,2,0,89.75,21.77,812.93,120,39.62,227.04,48,9.01,4.77,20.26,3
R303JU,2025-08-18,Chennai,16,12,3,0,66.26,17.28,663.77,100,9.81,170.06,56,5.19,4.08,24.8,0
R303JU,2025-08-19,Chennai,8,6,1,1,40.68,0.91,334.34,0,11.27,84.66,76,3.54,4.72,26.04,0
R303JU,2025-08-20,Chennai,10,9,3,1,37.78,6.57,409.02,80,6.82,90.29,34,3.21,4.41,20.86,4
R303JU,2025-08-21,Chennai,,,,,,,,,,,,,,,
R303JU,2025-08-22,Chennai,15,10,2,0,70.95,14.96,612.82,80,12.19,174.91,65,5.16,4.17,27.31,0
R303JU,2025-08-23,Chennai,11,7,0,0,47.16,1.93,466.15,80,14.76,99.94,65,4.16,4.17,22.68,3
R303JU,2025-08-24,Chennai,23,16,0,0,87.62,26.02,899.46,120,28.41,231.38,29,8.53,4.22,20.8,0
R303JU,2025-08-25,Chennai,14,10,1,0,67.22,9.49,545.42,80,18.56,156.16,65,4.9,4.59,29.87,3
R303JU,2025-08-26,Chennai,7,6,1,1,35.09,2.77,363.55,0,5.91,77.08,59,2.79,4.78,26.91,5
R303JU,2025-08-27,Chennai,,,,,,,,,,,,,,,
R303JU,2025-08-28,Chennai,15,11,1,1,69.89,13.13,677.04,80,23.73,169.03,44,5.47,4.09,25.77,0
